code_maitre,cle,classe,sous_classe,code_atih,libelle
M95.55,M9555,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Région pelvienne et cuisse """
M95.56,M9556,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Jambe """
M95.57,M9557,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Cheville et pied """
M95.58,M9558,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Autres """
M95.59,M9559,ATIH s'arrête à un niveau supérieur,préfixe ATIH M955 (type MCO 0),M955,"Déformation du bassin - "" Siège non précisé """
M95.80,M9580,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Sièges multiples """
M95.81,M9581,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Région scapulaire """
M95.82,M9582,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Bras """
M95.83,M9583,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Avant-bras """
M95.84,M9584,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Main """
M95.85,M9585,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Région pelvienne et cuisse """
M95.86,M9586,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Jambe """
M95.87,M9587,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Cheville et pied """
M95.88,M9588,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Autres """
M95.89,M9589,ATIH s'arrête à un niveau supérieur,préfixe ATIH M958 (type MCO 0),M958,"Autres déformations précisées du système ostéoarticulaire, des muscles et du tissu conjonctif - "" Siège non précisé """
M95.90,M9590,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Sièges multiples """
M95.91,M9591,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Région scapulaire """
M95.92,M9592,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Bras """
M95.93,M9593,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Avant-bras """
M95.94,M9594,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Main """
M95.95,M9595,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Région pelvienne et cuisse """
M95.96,M9596,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Jambe """
M95.97,M9597,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Cheville et pied """
M95.98,M9598,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Autres """
M95.99,M9599,ATIH s'arrête à un niveau supérieur,préfixe ATIH M959 (type MCO 0),M959,"Déformation du système ostéoarticulaire, des muscles et du tissu conjonctif, sans précision - "" Siège non précisé """
M96.00,M9600,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Sièges multiples """
M96.01,M9601,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Région scapulaire """
M96.02,M9602,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Bras """
M96.03,M9603,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Avant-bras """
M96.04,M9604,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Main """
M96.05,M9605,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Région pelvienne et cuisse """
M96.06,M9606,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Jambe """
M96.07,M9607,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Cheville et pied """
M96.08,M9608,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Autres """
M96.09,M9609,ATIH s'arrête à un niveau supérieur,préfixe ATIH M960 (type MCO 0),M960,"Pseudarthrose après arthrodèse - "" Siège non précisé """
M96.10,M9610,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Sièges multiples """
M96.11,M9611,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Région scapulaire """
M96.12,M9612,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Bras """
M96.13,M9613,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Avant-bras """
M96.14,M9614,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Main """
M96.15,M9615,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Région pelvienne et cuisse """
M96.16,M9616,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Jambe """
M96.17,M9617,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Cheville et pied """
M96.18,M9618,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Autres """
M96.19,M9619,ATIH s'arrête à un niveau supérieur,préfixe ATIH M961 (type MCO 0),M961,"Syndrome postlaminectomie, non classé ailleurs - "" Siège non précisé """
M96.20,M9620,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Sièges multiples """
M96.21,M9621,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Région scapulaire """
M96.22,M9622,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Bras """
M96.23,M9623,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Avant-bras """
M96.24,M9624,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Main """
M96.25,M9625,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Région pelvienne et cuisse """
M96.26,M9626,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Jambe """
M96.27,M9627,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Cheville et pied """
M96.28,M9628,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Autres """
M96.29,M9629,ATIH s'arrête à un niveau supérieur,préfixe ATIH M962 (type MCO 0),M962,"Cyphose après irradiation - "" Siège non précisé """
M96.30,M9630,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Sièges multiples """
M96.31,M9631,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Région scapulaire """
M96.32,M9632,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Bras """
M96.33,M9633,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Avant-bras """
M96.34,M9634,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Main """
M96.35,M9635,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Région pelvienne et cuisse """
M96.36,M9636,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Jambe """
M96.37,M9637,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Cheville et pied """
M96.38,M9638,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Autres """
M96.39,M9639,ATIH s'arrête à un niveau supérieur,préfixe ATIH M963 (type MCO 0),M963,"Cyphose après laminectomie - "" Siège non précisé """
M96.40,M9640,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Sièges multiples """
M96.41,M9641,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Région scapulaire """
M96.42,M9642,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Bras """
M96.43,M9643,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Avant-bras """
M96.44,M9644,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Main """
M96.45,M9645,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Région pelvienne et cuisse """
M96.46,M9646,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Jambe """
M96.47,M9647,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Cheville et pied """
M96.48,M9648,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Autres """
M96.49,M9649,ATIH s'arrête à un niveau supérieur,préfixe ATIH M964 (type MCO 0),M964,"Lordose après chirurgie - "" Siège non précisé """
M96.50,M9650,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Sièges multiples """
M96.51,M9651,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Région scapulaire """
M96.52,M9652,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Bras """
M96.53,M9653,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Avant-bras """
M96.54,M9654,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Main """
M96.55,M9655,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Région pelvienne et cuisse """
M96.56,M9656,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Jambe """
M96.57,M9657,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Cheville et pied """
M96.58,M9658,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Autres """
M96.59,M9659,ATIH s'arrête à un niveau supérieur,préfixe ATIH M965 (type MCO 0),M965,"Scoliose après irradiation - "" Siège non précisé """
M96.60,M9660,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Sièges multiples """
M96.61,M9661,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Région scapulaire """
M96.62,M9662,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Bras """
M96.63,M9663,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Avant-bras """
M96.64,M9664,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Main """
M96.65,M9665,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Région pelvienne et cuisse """
M96.66,M9666,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Jambe """
M96.67,M9667,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Cheville et pied """
M96.68,M9668,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Autres """
M96.69,M9669,ATIH s'arrête à un niveau supérieur,préfixe ATIH M966 (type MCO 0),M966,"Fracture osseuse après mise en place d'un implant, d'une prothèse articulaire ou d'une plaque d'ostéosynthèse - "" Siège non précisé """
M96.80,M9680,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Sièges multiples """
M96.81,M9681,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Région scapulaire """
M96.82,M9682,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Bras """
M96.83,M9683,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Avant-bras """
M96.84,M9684,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Main """
M96.85,M9685,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Région pelvienne et cuisse """
M96.86,M9686,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Jambe """
M96.87,M9687,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Cheville et pied """
M96.88,M9688,ATIH s'arrête à un niveau supérieur,préfixe ATIH M968 (type MCO 0),M968,"Autres affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique - "" Autres """
